user_id,movie_id,rating,liked,watched_at,title,poster_path,tags
17,8995,2.4,0,2024-05-15,Split Second,https://image.tmdb.org/t/p/original//c111nTTNsArsUqJx662hPrFymyz.jpg,"['In', 'a', 'flooded', 'future', 'London,', 'Detective', 'Harley', 'Stone', 'hunts', 'a', 'serial', 'killer', 'who', 'murdered', 'his', 'partner', 'and', 'has', 'haunted', 'him', 'ever', 'since', '—', 'but', 'he', 'soon', 'discovers', 'what', 'he', 'is', 'hunting', 'might', 'not', 'be', 'human.', 'Action', 'Crime', 'Horror', 'london,england', 'coffee', 'flooding', 'stripclub', 'dystopia', 'pollution', 'futuristic', 'serialkiller', 'cyberpunk', 'creature', 'policedetective', 'cultfilm', 'RutgerHauer', 'KimCattrall', 'MichaelJ.Pollard', 'TonyMaylam']"
17,313,2.0,0,2024-07-11,The Deer Hunter,https://image.tmdb.org/t/p/original//bbGtogDZOg09bm42KIpCXUXICkh.jpg,"['A', 'group', 'of', 'working-class', 'friends', 'decide', 'to', 'enlist', 'in', 'the', 'Army', 'during', 'the', 'Vietnam', 'War', 'and', 'finds', 'it', 'to', 'be', 'hellish', 'chaos', '--', 'not', 'the', 'noble', 'venture', 'they', 'imagined.', 'Before', 'they', 'left,', 'Steven', 'married', 'his', 'pregnant', 'girlfriend', '--', 'and', 'Michael', 'and', 'Nick', 'were', 'in', 'love', 'with', 'the', 'same', 'woman.', 'But', 'all', 'three', 'are', 'different', 'men', 'upon', 'their', 'return.', 'Drama', 'War', 'suicide', 'vietnamveteran', 'posttraumaticstressdisorder', 'pennsylvania,usa', 'smalltown', 'vietnam', 'saigon', 'friends', 'russianroulette', 'escape', 'wedding', 'deerhunting', 'steelworker', 'antiwar', 'revolver', 'drunkenness', 'vietcong', 'romantictriangle', 'prisonerofwarcamp', 'slavicamerican', 'RobertDeNiro', 'ChristopherWalken', 'JohnCazale', 'MichaelCimino']"
17,8217,1.1,0,2024-08-28,Allegiant,https://image.tmdb.org/t/p/original//ijpRQOwZzGy0vb3Uqmk2Naug1C0.jpg,"['Beatrice', 'Prior', 'and', 'Tobias', 'Eaton', 'venture', 'into', 'the', 'world', 'outside', 'of', 'the', 'fence', 'and', 'are', 'taken', 'into', 'protective', 'custody', 'by', 'a', 'mysterious', 'agency', 'known', 'as', 'the', 'Bureau', 'of', 'Genetic', 'Welfare.', 'Adventure', 'ScienceFiction', 'Action', 'Mystery', 'basedonnovelorbook', 'revolution', 'dystopia', 'sequel', 'basedonyoungadultnovel', 'ShaileneWoodley', 'TheoJames', 'MilesTeller', 'RobertSchwentke']"
17,8585,4.7,1,2024-11-26,The Limits of Control,https://image.tmdb.org/t/p/original//5e4hjFt3V8LTUXPxvZ2plPpgGLk.jpg,"['A', 'mysterious', 'stranger', 'works', 'outside', 'the', 'law', 'and', 'keeps', 'his', 'objectives', 'hidden,', 'trusting', 'no', 'one.', 'While', 'his', 'demeanor', 'is', 'paradoxically', 'focused', 'and', 'dreamlike', 'all', 'at', 'once,', 'he', 'embarks', 'on', 'a', 'journey', 'that', 'not', 'only', 'takes', 'him', 'across', 'Spain,', 'but', 'also', 'through', 'his', 'own', 'consciousness.', 'Crime', 'Drama', 'Thriller', 'Mystery', 'IsaachDeBankolé', 'TildaSwinton', 'BillMurray', 'JimJarmusch']"
17,1297,1.7,0,2024-06-27,A Close Shave,https://image.tmdb.org/t/p/original//qdIR27trLyrlJ5nmkbcG3Bomah6.jpg,"[""Wallace's"", 'whirlwind', 'romance', 'with', 'the', 'proprietor', 'of', 'the', 'local', 'wool', 'shop', 'puts', 'his', 'head', 'in', 'a', 'spin,', 'and', 'Gromit', 'is', 'framed', 'for', 'sheep-rustling', 'in', 'a', 'fiendish', 'criminal', 'plot.', 'Family', 'Animation', 'Comedy', 'prison', 'inventor', 'loyalty', 'sheep', 'innocence', 'surrealism', 'stopmotion', 'framed', 'dog', 'animal', 'sheeprustling', 'claymation', 'plasticine', 'PeterSallis', 'AnneReid', 'JustinFletcher', 'NickPark']"
17,3770,3.8,1,2024-06-16,Women Talking,https://image.tmdb.org/t/p/original//twUbb6Irktv0VEsJXQWJ3VKyxFX.jpg,"['A', 'group', 'of', 'women', 'in', 'an', 'isolated', 'religious', 'colony', 'struggle', 'to', 'reconcile', 'their', 'faith', 'with', 'a', 'series', 'of', 'sexual', 'assaults', 'committed', 'by', 'the', ""colony's"", 'men.', 'Drama', 'rape', 'basedonnovelorbook', 'mennonites', 'faith', 'religion', 'meeting', 'duringcreditsstinger', 'womandirector', 'sexualassault', 'abusivehusband', 'RooneyMara', 'ClaireFoy', 'JessieBuckley', 'SarahPolley']"
17,682,3.3,0,2024-10-14,L.A. Confidential,https://image.tmdb.org/t/p/original//Rzope4Pk93Rg1Q2Ae8H0FYwa7n.jpg,"['Three', 'detectives', 'in', 'the', 'corrupt', 'and', 'brutal', 'L.A.', 'police', 'force', 'of', 'the', '1950s', 'use', 'differing', 'methods', 'to', 'uncover', 'a', 'conspiracy', 'behind', 'the', 'shotgun', 'slayings', 'of', 'the', 'patrons', 'at', 'an', 'all-night', 'diner.', 'Crime', 'Mystery', 'Thriller', 'corruption', 'callgirl', 'detective', 'basedonnovelorbook', 'shotgun', 'femmefatale', 'domesticviolence', 'whodunit', 'corpse', 'districtattorney', 'moviestar', 'goodcopbadcop', 'neo-noir', '1950s', 'RussellCrowe', 'GuyPearce', 'KevinSpacey', 'CurtisHanson']"
17,299,4.6,1,2025-03-25,"Rome, Open City",https://image.tmdb.org/t/p/original//ijGV4v8JxgbNzgEhqKdzHdaZn8a.jpg,"['During', 'the', 'Nazi', 'occupation', 'of', 'Rome', 'in', '1944,', 'the', 'leader', 'of', 'the', 'Resistance', 'is', 'chased', 'by', 'the', 'Nazis', 'as', 'he', 'seeks', 'refuge', 'and', 'a', 'way', 'to', 'escape.', 'Drama', 'History', 'War', 'rome,italy', 'resistance', 'fascism', 'drugaddiction', 'curfew', 'desertion', 'nazi', 'neorealism', 'italianneorealism', 'AldoFabrizi', 'AnnaMagnani', 'MarcelloPagliero', 'RobertoRossellini']"
17,8117,3.0,0,2024-12-22,The Informant!,https://image.tmdb.org/t/p/original//qqcmJrzVx3Yx3IcBpqrgb2SK1Rx.jpg,"['A', 'rising', 'star', 'at', 'agri-industry', 'giant', 'Archer', 'Daniels', 'Midland', '(ADM),', 'Mark', 'Whitacre', 'suddenly', 'turns', 'whistleblower.', 'Even', 'as', 'he', 'exposes', 'his', 'company’s', 'multi-national', 'price-fixing', 'conspiracy', 'to', 'the', 'FBI,', 'Whitacre', 'envisions', 'himself', 'being', 'hailed', 'as', 'a', 'hero', 'of', 'the', 'common', 'man', 'and', 'handed', 'a', 'promotion.', 'Drama', 'Comedy', 'Crime', 'agriculture', 'witnesstomurder', 'MattDamon', 'LucasMcHughCarroll', 'EddieJemison', 'StevenSoderbergh']"
17,3714,3.9,1,2025-02-19,Shut In,https://image.tmdb.org/t/p/original//b5ug4LyLQFeR6azAJyIPBQz5ur9.jpg,"['A', 'young', 'single', 'mother', 'is', 'held', 'captive', 'along', 'with', 'her', 'two', 'children', 'by', 'a', 'violent', 'ex', 'and', 'must', 'plot', 'their', 'escape', 'before', 'it’s', 'too', 'late.', 'Thriller', 'Horror', 'Drama', 'RaineyQualley', 'VincentGallo', 'JakeHorowitz', 'D.J.Caruso']"
17,5017,2.3,0,2024-06-26,All the Way Boys,https://image.tmdb.org/t/p/original//cWhBysh8ejHqKBcv5cGaA5FCCcq.jpg,"['The', '""Trinity""', 'crew', 'makes', 'another', 'modern', 'era', 'film.', 'Plata', 'and', 'Salud', 'are', 'pilots', 'ditching', 'aircraft', 'for', 'insurance', 'money.', 'They', 'wind', 'up', 'crashing', 'for', 'real', 'in', 'the', 'jungles', 'of', 'South', 'America.', 'The', 'plot', 'involves', '""Mr.', 'Big"",', 'who', 'is', 'buying', 'the', 'diamonds', 'from', 'the', 'miners', 'for', 'much', 'too', 'little,', 'and', 'has', 'thugs', 'who', 'keep', 'the', 'price', 'down.', 'Of', 'course,', 'Plata', 'and', 'Salud', 'side', 'with', 'the', 'miners', 'Adventure', 'Action', 'Comedy', 'diamond', 'airplane', 'fistfight', 'thin', 'opal', 'TerenceHill', 'BudSpencer', 'ReinhardKolldehoff', 'GiuseppeColizzi']"
17,4534,4.1,1,2024-08-05,A Girl Walks Home Alone at Night,https://image.tmdb.org/t/p/original//4ririIPMbOnbnZlQGnTYgDIcbxa.jpg,"['In', 'the', 'Iranian', 'ghost-town', 'Bad', 'City,', 'a', 'place', 'that', 'reeks', 'of', 'death', 'and', 'loneliness,', 'the', 'townspeople', 'are', 'unaware', 'they', 'are', 'being', 'stalked', 'by', 'a', 'lonesome', 'vampire.', 'Horror', 'Romance', 'vampire', 'loneliness', 'blackandwhite', 'prostitution', 'drugs', 'womandirector', 'vampiress(femalevampire)', 'SheilaVand', 'ArashMarandi', 'MarshallManesh', 'AnaLilyAmirpour']"
17,2100,1.9,0,2024-12-23,A Dog's Way Home,https://image.tmdb.org/t/p/original//pZn87R7gtmMCGGO8KeaAfZDhXLg.jpg,"['The', 'adventure', 'of', 'Bella,', 'a', 'dog', 'who', 'embarks', 'on', 'an', 'epic', '400-mile', 'journey', 'home', 'after', 'she', 'is', 'separated', 'from', 'her', 'beloved', 'human.', 'Drama', 'Adventure', 'Family', 'basedonnovelorbook', 'newmexico', 'colorado', 'homelessness', 'basedontruestory', 'pitbull', 'dog', 'veteran', 'avalanche', 'pets', 'petowner', 'animalcontrol', 'AshleyJudd', 'JonahHauer-King', 'EdwardJamesOlmos', 'CharlesMartinSmith']"
17,7633,3.3,0,2025-03-29,The International,https://image.tmdb.org/t/p/original//2r8qgOaBy6EiKbKRLwurjmHIgFs.jpg,"['An', 'interpol', 'agent', 'and', 'an', 'attorney', 'are', 'determined', 'to', 'bring', 'one', 'of', 'the', ""world's"", 'most', 'powerful', 'banks', 'to', 'justice.', 'Uncovering', 'money', 'laundering,', 'arms', 'trading,', 'and', 'conspiracy', 'to', 'destabilize', 'world', 'governments,', 'their', 'investigation', 'takes', 'them', 'from', 'Berlin,', 'Milan,', 'New', 'York', 'and', 'Istanbul.', 'Finding', 'themselves', 'in', 'a', 'chase', 'across', 'the', 'globe,', 'their', 'relentless', 'tenacity', 'puts', 'their', 'own', 'lives', 'at', 'risk.', 'Action', 'Thriller', 'Drama', 'Crime', 'duringcreditsstinger', 'CliveOwen', 'NaomiWatts', 'ArminMueller-Stahl', 'TomTykwer']"
17,5544,1.2,0,2025-05-06,Damage,https://image.tmdb.org/t/p/original//rKEm4XPJHTjh3kCtJKw07hda6VQ.jpg,"['The', 'life', 'of', 'a', 'respected', 'British', 'politician', 'at', 'the', 'height', 'of', 'his', 'career', 'crumbles', 'when', 'he', 'becomes', 'obsessed', 'with', 'his', ""son's"", 'lover.', 'Drama', 'Romance', 'siblingrelationship', 'lossoflovedone', 'scandal', 'longing', 'politician', 'inflagranti', 'femmefatale', 'extramaritalaffair', 'voyeur', 'fathersonrelationship', 'JeremyIrons', 'JulietteBinoche', 'MirandaRichardson', 'LouisMalle']"
17,7781,1.6,0,2024-06-28,The Invention of Lying,https://image.tmdb.org/t/p/original//clP8tDZeM9jgnqmu4VBClBDpLtS.jpg,"['Set', 'in', 'a', 'world', 'where', 'the', 'concept', 'of', 'lying', ""doesn't"", 'exist,', 'a', 'loser', 'changes', 'his', 'lot', 'when', 'he', 'invents', 'lying', 'and', 'uses', 'it', 'to', 'get', 'ahead.', 'Comedy', 'Fantasy', 'Romance', 'lie', 'religion', 'lies', 'RickyGervais', 'JenniferGarner', 'JonahHill', 'RickyGervais']"
17,3775,1.1,0,2024-11-27,Beauty and the Beast,https://image.tmdb.org/t/p/original//hKegSKIDep2ewJWPUQD7u0KqFIp.jpg,"['A', 'live-action', 'adaptation', 'of', ""Disney's"", 'version', 'of', 'the', 'classic', 'tale', 'of', 'a', 'cursed', 'prince', 'and', 'a', 'beautiful', 'young', 'woman', 'who', 'helps', 'him', 'break', 'the', 'spell.', 'Family', 'Fantasy', 'Romance', 'france', 'magic', 'castle', 'fairytale', 'musical', 'transformation', 'cartoon', 'remake', 'curse', 'creature', '18thcentury', 'beast', 'liveactionandanimation', 'liveactionremake', 'EmmaWatson', 'DanStevens', 'LukeEvans', 'BillCondon']"
17,2627,1.5,0,2024-12-31,Scooby-Doo! and the Legend of the Vampire,https://image.tmdb.org/t/p/original//x8GJ7evV6YBISijuBuGLQjvckYA.jpg,"['The', 'Yowie', 'Yahoo', 'starts', 'kidnapping', 'musicians', 'at', 'a', 'concert', 'attended', 'by', 'Scooby', 'and', 'the', 'gang', 'in', 'Vampire', 'Rock,', 'Australia.', 'Family', 'Animation', 'Comedy', 'Fantasy', 'Music', 'Mystery', 'vampire', 'talkingdog', 'FrankWelker', 'CaseyKasem', 'HeatherNorth', 'ScottJeralds']"
17,3515,3.2,0,2024-08-29,Futurama: Into the Wild Green Yonder,https://image.tmdb.org/t/p/original//oL6SymcxQE6TN9KrrbdyhlulnEG.jpg,"['Leela', 'becomes', 'an', 'outlaw', 'when', 'she', 'and', 'a', 'group', 'of', 'ecologically-minded', 'feminists', 'attempt', 'to', 'save', 'an', 'asteroid', 'of', 'primitive', 'life', 'forms', 'and', 'the', 'Violet', 'Dwarf', 'star', 'from', 'being', 'destroyed,', 'while', 'Fry', 'joins', 'a', 'secret', 'society', 'and', 'attempts', 'to', 'stop', 'a', 'mysterious', 'species', 'known', 'as', 'the', '""Dark', 'Ones""', 'from', 'destroying', 'all', 'life', 'in', 'the', 'universe.', 'Animation', 'Comedy', 'ScienceFiction', 'TVMovie', 'savingtheworld', 'megaphone', 'feminism', 'future', 'wormhole', 'alienlife-form', 'richardnixon', 'headinjar', 'BillyWest', 'KateySagal', 'JohnDiMaggio', 'PeterAvanzino']"
17,3371,1.4,0,2024-09-09,Election,https://image.tmdb.org/t/p/original//xLfgW5C8lzLvfqU1rHHC4K2EhUb.jpg,"['After', 'losing', 'an', 'election', 'to', 'become', 'chairman', 'of', 'the', 'Wo', 'Lin', 'Shing', 'triad,', 'a', 'gang', 'leader', 'lashes', 'out', 'and', 'tries', 'to', 'seize', 'the', 'dragon-head', 'baton,', 'the', 'official', 'symbol', 'of', 'a', ""chairman's"", 'authority.', 'Crime', 'Drama', 'Thriller', 'gangster', 'organizedcrime', 'hoodlum', 'SimonYam', 'TonyLeungKa-fai', 'LouisKoo', 'JohnnieTo']"
17,5227,4.2,1,2024-05-26,Tutta colpa di Freud,https://image.tmdb.org/t/p/original//mgXUIsEHYMpV1ROSYyMO6Ixtapa.jpg,"['Francesco', 'is', 'a', 'psychoanalyst', 'grappling', 'with', 'three', 'hopeless', 'causes:', 'a', 'bookseller', 'in', 'love', 'with', 'a', 'book', 'thief,', 'a', 'lesbian', 'hell-bent', 'on', 'becoming', 'straight', 'after', 'a', 'heartbreak,', 'and', 'an', '18-year-old', 'in', 'a', 'relationship', 'with', 'a', 'much', 'older', 'married', 'man.', 'Unfortunately,', 'these', 'patients', 'are', 'also', 'his', 'three', 'beloved', 'daughters!', 'Comedy', 'psychoanalysis', 'psychologist', 'doctorpatientrelationship', 'fatherdaughterrelationship', 'MarcoGiallini', 'VittoriaPuccini', 'AnnaFoglietta', 'PaoloGenovese']"
17,4501,4.7,1,2024-11-21,The Sadness,https://image.tmdb.org/t/p/original//mi5lh2brPMzuWYddyUKuCtcnjt1.jpg,"['A', 'young', 'couple', 'is', 'pushed', 'to', 'the', 'limits', 'of', 'sanity', 'as', 'they', 'attempt', 'to', 'be', 'reunited', 'amid', 'the', 'chaos', 'of', 'a', 'pandemic', 'outbreak.', 'The', 'streets', 'erupt', 'into', 'violence', 'and', 'depravity,', 'as', 'those', 'infected', 'are', 'driven', 'to', 'enact', 'the', 'most', 'cruel', 'and', 'ghastly', 'things', 'imaginable.', 'Horror', 'Thriller', 'virus', 'BerantZhu', 'ReginaLei', 'Ying-RuChen', 'RobertJabbaz']"
17,8143,3.1,0,2024-09-28,Mission: Impossible II,https://image.tmdb.org/t/p/original//1VMWLpk9VXyYcEZ8w3uUhp0OF1v.jpg,"['With', 'computer', 'genius', 'Luther', 'Stickell', 'at', 'his', 'side', 'and', 'a', 'beautiful', 'thief', 'on', 'his', 'mind,', 'agent', 'Ethan', 'Hunt', 'races', 'across', 'Australia', 'and', 'Spain', 'to', 'stop', 'a', 'former', 'IMF', 'agent', 'from', 'unleashing', 'a', 'genetically', 'engineered', 'biological', 'weapon', 'called', 'Chimera.', 'This', 'mission,', 'should', 'Hunt', 'choose', 'to', 'accept', 'it,', 'plunges', 'him', 'into', 'the', 'center', 'of', 'an', 'international', 'crisis', 'of', 'terrifying', 'magnitude.', 'Adventure', 'Action', 'Thriller', 'spy', 'spain', 'cia', 'helicopter', 'secretidentity', 'skyscraper', 'undercover', 'island', 'ex-lover', 'secretmission', 'dyinganddeath', 'secretagent', 'computer', 'duel', 'lethalvirus', 'rescueteam', 'agent', 'researchlaboratory', 'TomCruise', 'DougrayScott', 'ThandiweNewton', 'JohnWoo']"
17,8207,4.2,1,2024-07-08,V/H/S,https://image.tmdb.org/t/p/original//xVGfCaTwVdZt3lFqtOVhTDqmG58.jpg,"['When', 'a', 'group', 'of', 'misfits', 'is', 'hired', 'by', 'an', 'unknown', 'third', 'party', 'to', 'burglarize', 'a', 'desolate', 'house', 'and', 'acquire', 'one', 'rare', 'VHS', 'tape,', 'they', 'discover', 'more', 'found', 'footage', 'than', 'they', 'had', 'bargained', 'for.', 'Thriller', 'Horror', 'webcam', 'anthology', 'vhs', 'handheldcamera', 'burglary', 'foundfootage', 'vcr', 'NormaC.Quinones', 'LaneHughes', 'SophiaTakal', 'JoeSwanberg']"
17,3298,1.3,0,2024-11-23,The Lovely Bones,https://image.tmdb.org/t/p/original//sn0iDphRxQ7I6aLd9igIgACITak.jpg,"['After', 'being', 'brutally', 'murdered,', '14-year-old', 'Susie', 'Salmon', 'watches', 'from', 'heaven', 'over', 'her', 'grief-stricken', 'family', '--', 'and', 'her', 'killer.', 'As', 'she', 'observes', 'their', 'daily', 'lives,', 'she', 'must', 'balance', 'her', 'thirst', 'for', 'revenge', 'with', 'her', 'desire', 'for', 'her', 'family', 'to', 'heal.', 'Fantasy', 'Drama', 'rape', 'lossoflovedone', 'basedonnovelorbook', '1970s', 'tree', 'afterlife', 'serialkiller', 'corpse', 'pedophile', 'teenagelove', 'grieving', 'childhoodsexualabuse', 'basedonyoungadultnovel', 'SaoirseRonan', 'MarkWahlberg', 'RachelWeisz', 'PeterJackson']"
17,3986,2.4,0,2025-05-09,Tom and Jerry: The Fast and the Furry,https://image.tmdb.org/t/p/original//7PeNpz4mDyRqDxMhC0g0FCpVwPB.jpg,"['After', 'being', 'evicted', 'from', 'their', 'old', 'house', 'by', ""Tom's"", 'owner', 'for', 'causing', 'major', 'damage,', 'cat', 'and', 'mouse', 'Tom', 'and', 'Jerry', 'enter', 'a', 'race', 'entitled', 'the', '""Fabulous', 'Super', 'Race""', 'to', 'win', 'a', 'mansion.', 'Family', 'Animation', 'Comedy', 'Action', 'Adventure', 'carrace', 'cartoon', 'parody', 'racing', 'anthropomorphism', 'animal', 'racecar', 'CharlieAdler', 'JeffBennett', 'JohnDiMaggio', 'BillKopp']"
17,4415,2.5,0,2024-11-09,50 First Dates,https://image.tmdb.org/t/p/original//5NxTW4SS6aUKZYnbQzh7UYNivd.jpg,"['Henry', 'is', 'a', 'player', 'skilled', 'at', 'seducing', 'women.', 'But', 'when', 'this', 'veterinarian', 'meets', 'Lucy,', 'a', 'girl', 'with', 'a', 'quirky', 'problem', 'when', 'it', 'comes', 'to', 'total', 'recall,', 'he', 'realizes', ""it's"", 'possible', 'to', 'fall', 'in', 'love', 'all', 'over', 'again…and', 'again,', 'and', 'again.', ""That's"", 'because', 'the', 'delightful', 'Lucy', 'has', 'no', 'short-term', 'memory,', 'so', 'Henry', 'must', 'woo', 'her', 'day', 'after', 'day', 'until', 'he', 'finally', 'sweeps', 'her', 'off', 'her', 'feet.', 'Comedy', 'Romance', 'dejavu', 'amnesia', 'hawaii', 'ladykiller', 'veterinarian', 'romanticcomedy', 'shorttermmemoryloss', 'AdamSandler', 'DrewBarrymore', 'RobSchneider', 'PeterSegal']"
17,4977,4.7,1,2025-02-06,Mr. Jones,https://image.tmdb.org/t/p/original//vpCKOsAmKLD67mwugN6hrPvdPZl.jpg,"['In', '1933,', 'Welsh', 'journalist', 'Gareth', 'Jones', 'travels', 'to', 'Ukraine,', 'where', 'he', 'experiences', 'the', 'horrors', 'of', 'a', 'famine.', 'Everywhere', 'he', 'goes', 'he', 'meets', 'henchmen', 'of', 'the', 'Soviet', 'secret', 'service', 'who', 'are', 'determined', 'to', 'prevent', 'news', 'about', 'the', 'catastrophe', 'from', 'getting', 'out.', 'Stalin’s', 'forced', 'collectivisation', 'of', 'agriculture', 'has', 'resulted', 'in', 'misery', 'and', 'ruin—the', 'policy', 'is', 'tantamount', 'to', 'mass', 'murder.', 'Thriller', 'Drama', 'History', 'basedontruestory', 'JamesNorton', 'VanessaKirby', 'PeterSarsgaard', 'AgnieszkaHolland']"
17,1592,3.3,0,2024-06-08,Miss Sloane,https://image.tmdb.org/t/p/original//ptfvQlqe2xJiMSewSj52qAVq5z0.jpg,"['An', 'ambitious', 'lobbyist', 'faces', 'off', 'against', 'the', 'powerful', 'gun', 'lobby', 'in', 'an', 'attempt', 'to', 'pass', 'gun', 'control', 'legislation.', 'Thriller', 'Drama', 'gun', 'hearing', 'empowerment', 'strongwoman', 'careerwoman', 'senator', 'politics', 'femaleprotagonist', 'femaleempowerment', 'determination', 'ethics', 'lobbyist', 'guncontrol', 'JessicaChastain', 'MarkStrong', 'GuguMbatha-Raw', 'JohnMadden']"
17,2345,3.1,0,2025-01-26,The Hedgehog,https://image.tmdb.org/t/p/original//dGV6PP3m871ur8pUFWR3NUysTi2.jpg,"['Paloma', 'is', 'a', 'serious', 'and', 'highly', 'articulate', 'but', 'deeply', 'bored', '11-year-old', 'who', 'has', 'decided', 'to', 'kill', 'herself', 'on', 'her', '12th', 'birthday.', 'Fascinated', 'by', 'art', 'and', 'philosophy,', 'she', 'questions', 'and', 'documents', 'her', 'life', 'and', 'immediate', 'circle,', 'drawing', 'trenchant', 'and', 'often', 'hilarious', 'observations', 'on', 'the', 'world', 'around', 'her.', 'But', 'as', 'her', 'appointment', 'with', 'death', 'approaches,', 'Paloma', 'finally', 'meets', 'some', 'kindred', 'spirits', 'in', 'her', ""building's"", 'grumpy', 'janitor', 'and', 'an', 'enigmatic,', 'elegant', 'neighbor,', 'both', 'of', 'whom', 'inspire', 'Paloma', 'to', 'question', 'her', 'rather', 'pessimistic', 'outlook', 'on', 'life.', 'Comedy', 'Drama', 'goldfish', 'deathofneighbor', 'bookcase', 'parisiangirl', 'distinguishedgentleman', 'insightful', 'suicidalthoughts', 'dancinginthestreet', 'womandirector', 'child', 'JosianeBalasko', 'GaranceLeGuillermic', 'TogoIgawa', 'MonaAchache']"
17,8653,2.4,0,2024-11-15,Dark Angel,https://image.tmdb.org/t/p/original//jRL2OxZXsGWFVbfoyk4Y0LeI9WS.jpg,"['Jack', 'Caine', 'is', 'a', 'Houston', 'vice', 'cop', ""who's"", 'forgotten', 'the', 'rule', 'book.', 'His', 'self-appointed', 'mission', 'is', 'to', 'stop', 'the', 'drugs', 'trade', 'and', 'the', 'number', 'one', 'supplier', 'Victor', 'Manning.', 'Whilst', 'involved', 'in', 'an', 'undercover', 'operation', 'to', 'entrap', 'Victor', 'Manning,', 'his', 'partner', 'gets', 'killed,', 'and', 'a', 'sinister', 'newcomer', 'enters', 'the', 'scene...', 'Action', 'Thriller', 'ScienceFiction', 'Crime', 'Horror', 'overdose', 'heroin', 'cop', 'alien', 'shootout', 'undercovercop', 'drugs', 'DolphLundgren', 'BrianBenben', 'BetsyBrantley', 'CraigR.Baxley']"
17,2704,4.7,1,2025-03-14,After the Storm,https://image.tmdb.org/t/p/original//uwpBfqI1xPkSWD5PYlwypoBIkpz.jpg,"['Ryota', 'is', 'an', 'unpopular', 'writer', 'although', 'he', 'won', 'a', 'literary', 'award', '15', 'years', 'ago.', 'Now,', 'Ryota', 'works', 'as', 'a', 'private', 'detective.', 'He', 'is', 'divorced', 'from', 'his', 'ex-wife', 'Kyoko', 'and', 'he', 'has', 'an', '11-year-old', 'son', 'Shingo.', 'His', 'mother', 'Yoshiko', 'lives', 'alone', 'at', 'her', 'apartment.', 'One', 'day,', 'Ryota,', 'his', 'ex-wife', 'Kyoko,', 'and', 'son', 'Shingo', 'gather', 'at', ""Yoshiko's"", 'apartment.', 'A', 'typhoon', 'passes', 'and', 'the', 'family', 'must', 'stay', 'there', 'all', 'night', 'long.', 'Drama', 'japan', 'gambling', 'sliceoflife', 'familyrelationships', 'writer', 'storm', 'divorce', 'privatedetective', 'grandmother', 'HiroshiAbe', 'KirinKiki', 'YokoMaki', 'HirokazuKore-eda']"
17,5969,3.4,0,2024-05-25,Silent Hill,https://image.tmdb.org/t/p/original//r0bEDWO2w4a43K2xTNSF284qOsc.jpg,"['Rose,', 'a', 'desperate', 'mother', 'takes', 'her', 'adopted', 'daughter,', 'Sharon,', 'to', 'the', 'town', 'of', 'Silent', 'Hill', 'in', 'an', 'attempt', 'to', 'cure', 'her', 'of', 'her', 'ailment.', 'After', 'a', 'violent', 'car', 'crash,', 'Sharon', 'disappears', 'and', 'Rose', 'begins', 'a', 'desperate', 'search', 'to', 'get', 'her', 'back.', 'She', 'descends', 'into', 'the', 'center', 'of', 'the', 'twisted', 'reality', 'of', 'a', ""town's"", 'terrible', 'secret.', 'Pursued', 'by', 'grotesquely', 'deformed', 'creatures', 'and', 'townspeople', 'stuck', 'in', 'permanent', 'purgatory,', 'Rose', 'begins', 'to', 'uncover', 'the', 'truth', 'behind', 'the', 'apocalyptic', 'disaster', 'that', 'burned', 'the', 'town', '30', 'years', 'earlier.', 'Horror', 'Mystery', 'monster', 'childmurder', 'symbolism', 'motherrole', 'witchburning', 'fog', 'suffering', 'darkness', 'sadism', 'supernatural', 'possession', 'revenge', 'surrealism', 'gore', 'survival', 'anotherdimension', 'torture', 'creature', 'massacre', 'demon', 'religiousfundamentalism', 'basedonvideogame', 'missingchild', 'dismemberment', 'religiouscult', 'ghosttown', 'mist', 'sleepwalking', 'bugs', 'skinning', 'RadhaMitchell', 'SeanBean', 'JodelleFerland', 'ChristopheGans']"
17,7592,1.6,0,2024-11-28,Feral,https://image.tmdb.org/t/p/original//vZ72SsxEP9XSx3StaazsMwBi9C0.jpg,"['A', 'wild', 'animal', 'attacks', 'six', 'medical', 'students', 'on', 'a', 'weekend', 'hike', 'in', 'the', 'woods.', 'One', 'by', 'one,', 'they', 'become', 'infected', 'with', 'a', '“feral', 'disease,”', 'turning', 'them', 'into', 'rabid,', 'bloodthirsty', 'creatures,', 'and', 'the', 'vacation', 'becomes', 'a', 'nightmare', 'as', 'they', 'fight', 'to', 'survive', 'each', 'other.', 'Thriller', 'Action', 'Drama', 'Horror', 'woods', 'wildanimal', 'disease', 'medicalstudent', 'hikers', 'infected', 'survive', 'rabid', 'bloodthirsty', 'ScoutTaylor-Compton', 'OliviaLuccardi', 'LewTemple', 'MarkYoung']"
